target_name,repeat,split_seed,model,feature,mean_abs_shap,n_shap_patients
NON FIBROTIC ILA ADJUDICATED,1,1975117437,genomic,JHU_1.3296950_C_0,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,1975117437,genomic,JHU_1.3296950_C_1,0.020224950915547626,2000
NON FIBROTIC ILA ADJUDICATED,1,1975117437,genomic,JHU_1.3296950_C_2,0.023941394810869824,2000
NON FIBROTIC ILA ADJUDICATED,1,1975117437,genomic,JHU_1.3324416_C_0,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,1975117437,genomic,JHU_1.3324416_C_1,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,1975117437,genomic,JHU_1.3324416_C_2,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,1975117437,genomic,JHU_1.8017528_C_0,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,1975117437,genomic,JHU_1.8017528_C_1,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,1975117437,genomic,JHU_1.8017528_C_2,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,1975117437,genomic,JHU_1.10227531_T_0,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,1975117437,genomic,JHU_1.10227531_T_1,0.0011275176578645707,2000
NON FIBROTIC ILA ADJUDICATED,1,1975117437,genomic,JHU_1.10227531_T_2,0.017666227341798485,2000
NON FIBROTIC ILA ADJUDICATED,1,1975117437,genomic,JHU_1.14589126_C_0,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,1975117437,genomic,JHU_1.14589126_C_1,0.05377607121406122,2000
NON FIBROTIC ILA ADJUDICATED,1,1975117437,genomic,JHU_1.14589126_C_2,0.020535439227164283,2000
NON FIBROTIC ILA ADJUDICATED,1,1975117437,genomic,JHU_1.15427933_C_0,0.00456360533118291,2000
NON FIBROTIC ILA ADJUDICATED,1,1975117437,genomic,JHU_1.15427933_C_1,0.009541263028368904,2000
NON FIBROTIC ILA ADJUDICATED,1,1975117437,genomic,JHU_1.15427933_C_2,0.0,2000
