target_name,repeat,split_seed,model,feature,mean_abs_shap,n_shap_patients
FILD or FILA ADJUDICATED,1,911169287,genomic,rs3131520_C_0,0.0001627967014318501,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs3131520_C_1,7.501977351592421e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs3131520_C_2,0.00028403332672640076,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs55993474_A_0,0.0,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs55993474_A_1,1.0672340920260762e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs55993474_A_2,3.834796673814102e-06,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs2375892_T_0,8.966620354814926e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs2375892_T_1,0.00016977296293835495,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs2375892_T_2,0.00021554374810033882,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs10881263_G_0,0.00016312162103568692,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs10881263_G_1,3.2931791542140095e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs10881263_G_2,0.0001201795408275315,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs11102362_G_0,2.3530288863392428e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs11102362_G_1,2.8895010852262516e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs11102362_G_2,0.00015246859920828773,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs16837903_G_0,3.3854355181097473e-07,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs16837903_G_1,4.613314689112654e-06,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs16837903_G_2,5.04408287538604e-06,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs11264306_A_0,3.27944895207502e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs11264306_A_1,3.344152279645453e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs11264306_A_2,0.00014796748446597357,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs7547997_G_0,0.0,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs7547997_G_1,2.2161759164825564e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs7547997_G_2,3.6667912245424083e-06,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs699240_T_0,6.59663952731837e-06,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs699240_T_1,9.641096892333026e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs699240_T_2,2.503726273343737e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs114064385_G_0,0.0,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs114064385_G_1,0.0005060168506190561,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs114064385_G_2,0.00045588475584248104,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs55682827_C_0,0.0,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs55682827_C_1,3.0675336594683034e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs55682827_C_2,1.658103640944978e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs17019820_A_0,3.078475367559858e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs17019820_A_1,7.413877573699187e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs17019820_A_2,0.00017371194368199285,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs2577254_T_0,0.00021592030333691768,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs2577254_T_1,3.5063632473055767e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs2577254_T_2,5.8019426965409095e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs12710674_C_0,0.0,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs12710674_C_1,8.152178279769402e-06,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs12710674_C_2,1.601921081336131e-06,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs77998999_A_0,0.0,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs77998999_A_1,9.65801326514915e-06,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs77998999_A_2,3.504574539383693e-06,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs6736148_C_0,0.0,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs6736148_C_1,7.14625950714257e-06,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs6736148_C_2,2.778639729999317e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs4672388_T_0,0.0,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs4672388_T_1,0.0008201376532898189,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs4672388_T_2,3.282645245269511e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs1123573_A_0,1.1746127755211476e-06,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs1123573_A_1,2.6025866892126357e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs1123573_A_2,0.00014831553890220115,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs17007563_C_0,3.178559767073783e-06,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs17007563_C_1,7.546210633443761e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs17007563_C_2,5.293209757948432e-06,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs12713927_G_0,3.7905170114775555e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs12713927_G_1,5.277436449548742e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs12713927_G_2,1.135803403036835e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs11680126_C_0,0.00018810980940139145,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs11680126_C_1,2.8675953381232866e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs11680126_C_2,6.044873046234212e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs1669778_T_0,2.580157245567264e-06,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs1669778_T_1,0.00024478618123853566,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs1669778_T_2,5.9379475194329905e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs1488496_C_0,2.7078593648671897e-06,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs1488496_C_1,4.393874579256214e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs1488496_C_2,2.371438365297056e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs56387623_T_0,0.0002656339868996231,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs56387623_T_1,0.0001505870299217874,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs56387623_T_2,0.00021811293600458592,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs2361278_T_0,3.170077846227944e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs2361278_T_1,4.5530997793238515e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs2361278_T_2,1.6227210865353792e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs79252367_G_0,1.5627429883094075e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs79252367_G_1,3.7784838459749075e-06,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs79252367_G_2,7.251029020511521e-06,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs1479945_C_0,1.301484260826247e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs1479945_C_1,9.829603351915088e-06,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs1479945_C_2,2.646967518109789e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs1015097_A_0,1.4351777894667689e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs1015097_A_1,5.213872818621905e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs1015097_A_2,0.00019736960798023498,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs4680134_C_0,8.827027366534717e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs4680134_C_1,5.180921660416711e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs4680134_C_2,0.00011017541505267584,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs76160568_A_0,0.0,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs76160568_A_1,0.0,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs76160568_A_2,0.0,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs10776482_A_0,9.326641987168925e-07,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs10776482_A_1,0.00032604141836577736,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs10776482_A_2,1.6046241065998006e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs56111559_G_0,2.7633184365173266e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs56111559_G_1,2.6741379866109678e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs56111559_G_2,1.1862674087229906e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs146764446_A_0,0.0,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs146764446_A_1,1.5530358905921556e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs146764446_A_2,3.363785306737033e-06,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs2609255_T_0,0.0004653813540279579,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs2609255_T_1,7.098636281205922e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs2609255_T_2,2.690866691434537e-06,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs2609260_T_0,0.000319301890912513,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs2609260_T_1,3.435373000732266e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs2609260_T_2,2.096418024543944e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs756345_G_0,0.00017148669045355264,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs756345_G_1,3.548600366358654e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs756345_G_2,6.66779242202611e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs6532150_G_0,0.0,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs6532150_G_1,0.00012644478759844956,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs6532150_G_2,1.842289730611257e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs144128391_T_0,0.0,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs144128391_T_1,2.2205404158108815e-06,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs144128391_T_2,2.2060553689709397e-06,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs148877274_T_0,0.0,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs148877274_T_1,0.00012631900704575646,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs148877274_T_2,6.714244433993917e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs145802912_A_0,0.0,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs145802912_A_1,0.0,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs145802912_A_2,0.0,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs151036604_T_0,0.0,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs151036604_T_1,7.277838969988355e-06,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs151036604_T_2,0.0,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs1422506_G_0,0.00020212616794552208,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs1422506_G_1,2.7065698125700864e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs1422506_G_2,3.1943448188029315e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs34625679_T_0,0.0,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs34625679_T_1,3.5420325420865035e-06,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs34625679_T_2,9.267019754976417e-07,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs7730878_A_0,0.0005011534211492577,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs7730878_A_1,3.783066102151112e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs7730878_A_2,3.2079288254919184e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs7725218_G_0,1.5104992022887181e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs7725218_G_1,2.7544889774296555e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs7725218_G_2,0.00012088938058144924,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs2736100_A_0,3.245434127119029e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs2736100_A_1,3.09812026929268e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs2736100_A_2,0.0003417348975126451,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs72722911_G_0,2.9921414804844245e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs72722911_G_1,5.088159121904574e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs72722911_G_2,0.00016379161048555224,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs77144736_C_0,0.0,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs77144736_C_1,3.3984514503019287e-06,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs77144736_C_2,3.0933701970328684e-06,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs62354543_A_0,0.0002782174531317858,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs62354543_A_1,3.950624377913994e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs62354543_A_2,1.1981837487948112e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs72755986_C_0,0.0,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs72755986_C_1,7.826555175493843e-06,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs72755986_C_2,8.24061301293787e-06,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs72762052_C_0,4.8497039375797754e-05,2000
FILD or FILA ADJUDICATED,1,911169287,genomic,rs72762052_C_1,0.00012450104068839176,2000
