target_name,repeat,split_seed,model,feature,mean_abs_shap,n_shap_patients
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.3296950_C_0,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.3296950_C_1,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.3296950_C_2,0.0038074952371365024,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.3324416_C_0,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.3324416_C_1,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.3324416_C_2,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.8017528_C_0,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.8017528_C_1,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.8017528_C_2,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.10227531_T_0,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.10227531_T_1,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.10227531_T_2,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.14589126_C_0,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.14589126_C_1,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.14589126_C_2,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.15427933_C_0,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.15427933_C_1,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.15427933_C_2,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.19066231_C_0,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.19066231_C_1,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.19066231_C_2,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.19101605_A_0,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.19101605_A_1,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.19101605_A_2,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.22343297_C_0,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.22343297_C_1,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.22343297_C_2,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,rs3131520_C_0,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,rs3131520_C_1,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,rs3131520_C_2,0.0005661139753411582,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.26718531_A_0,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.26718531_A_1,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.26718531_A_2,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.37000255_T_0,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.37000255_T_1,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.37000255_T_2,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.44877063_G_0,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.44877063_G_1,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.44877063_G_2,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.59392955_C_0,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.59392955_C_1,0.005990526083785831,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.59392955_C_2,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.63381740_A_0,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.63381740_A_1,0.0026833230864408125,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.63381740_A_2,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.75135867_C_0,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.75135867_C_1,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.75135867_C_2,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,1-78956432-T-C_C_0,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,1-78956432-T-C_C_1,0.11390033666127043,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,1-78956432-T-C_C_2,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,rs55993474_A_0,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,rs55993474_A_1,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,rs55993474_A_2,0.004057919029258377,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.81987651_G_0,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.81987651_G_1,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.81987651_G_2,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,rs2375892_T_0,0.004052624614609824,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,rs2375892_T_1,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,rs2375892_T_2,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,rs10881263_G_0,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,rs10881263_G_1,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,rs10881263_G_2,0.022227724517589274,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,rs11102362_G_0,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,rs11102362_G_1,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,rs11102362_G_2,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.114173409_G_0,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.114173409_G_1,0.0005336912484375777,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.114173409_G_2,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.116317944_A_0,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.116317944_A_1,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.116317944_A_2,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.116541575_G_0,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.116541575_G_1,0.0,2000
NON FIBROTIC ILA ADJUDICATED,1,2141662780,genomic,JHU_1.116541575_G_2,0.0,2000
