target_name,repeat,split_seed,model,feature,mean_abs_shap,n_shap_patients
FILD or FILA ADJUDICATED,1,392429752,genomic,rs3131520_C_0,0.10919327779701463,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs3131520_C_1,0.019930143087568075,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs3131520_C_2,0.09938769537805088,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs55993474_A_0,0.0,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs55993474_A_1,0.0,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs55993474_A_2,0.0016280997119366173,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs2375892_T_0,0.0,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs2375892_T_1,0.09446151348299468,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs2375892_T_2,0.05217729497221952,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs10881263_G_0,0.0,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs10881263_G_1,0.02326334001006891,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs10881263_G_2,0.029626783593679623,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs11102362_G_0,0.010781161335098271,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs11102362_G_1,0.060045604236486506,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs11102362_G_2,0.0,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs16837903_G_0,0.019792526189073463,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs16837903_G_1,0.04230897528525942,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs16837903_G_2,0.12285426735741901,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs11264306_A_0,0.013859533295795427,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs11264306_A_1,0.009839710530941447,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs11264306_A_2,0.012262227002468007,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs7547997_G_0,0.1261155958210983,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs7547997_G_1,0.0,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs7547997_G_2,0.004721337342936821,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs699240_T_0,0.11511518355070904,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs699240_T_1,0.019876096139257247,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs699240_T_2,0.0,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs114064385_G_0,0.0,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs114064385_G_1,0.021774629614436394,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs114064385_G_2,0.016076449656411612,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs55682827_C_0,0.01152919205355125,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs55682827_C_1,0.007699634253199666,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs55682827_C_2,0.0,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs17019820_A_0,0.004713200539061846,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs17019820_A_1,0.0726477517828232,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs17019820_A_2,0.01800309409737961,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs2577254_T_0,0.014114218735976179,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs2577254_T_1,0.011189946885521702,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs2577254_T_2,0.0,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs12710674_C_0,0.0,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs12710674_C_1,0.11455097373049951,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs12710674_C_2,0.0,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs77998999_A_0,0.0,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs77998999_A_1,0.0,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs77998999_A_2,0.0,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs6736148_C_0,0.0,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs6736148_C_1,0.010868905138457294,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs6736148_C_2,0.093017814160251,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs4672388_T_0,0.013144820848598979,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs4672388_T_1,0.005610195147936043,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs4672388_T_2,0.04118708388824065,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs1123573_A_0,0.3010484018909474,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs1123573_A_1,0.01576021259247665,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs1123573_A_2,0.06632581835144687,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs17007563_C_0,0.0,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs17007563_C_1,0.022770477531252904,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs17007563_C_2,0.0025701467954954713,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs12713927_G_0,0.042833692563920375,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs12713927_G_1,0.018369996863259262,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs12713927_G_2,0.18865228261170072,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs11680126_C_0,0.0,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs11680126_C_1,0.0,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs11680126_C_2,0.0,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs1669778_T_0,0.033363330455388786,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs1669778_T_1,0.02637837397888824,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs1669778_T_2,0.12624429187198338,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs1488496_C_0,0.0009955888119083719,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs1488496_C_1,0.007807524247085361,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs1488496_C_2,0.010931501802585843,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs56387623_T_0,0.0030798009087931286,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs56387623_T_1,0.0,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs56387623_T_2,0.009223278114642137,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs2361278_T_0,0.048128053774151136,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs2361278_T_1,0.0,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs2361278_T_2,0.013256547995435129,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs79252367_G_0,0.017038142314315517,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs79252367_G_1,0.004318875406374004,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs79252367_G_2,0.028292760433982416,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs1479945_C_0,0.006406113303770621,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs1479945_C_1,0.06783484421324336,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs1479945_C_2,0.0469518038425006,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs1015097_A_0,0.11503409152696946,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs1015097_A_1,0.0,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs1015097_A_2,0.0,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs4680134_C_0,0.009650261871125913,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs4680134_C_1,0.013457378609978109,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs4680134_C_2,0.01315873636082975,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs76160568_A_0,0.0,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs76160568_A_1,0.011811762971277189,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs76160568_A_2,0.125061490522522,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs10776482_A_0,0.15984738379823052,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs10776482_A_1,0.03521713893055567,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs10776482_A_2,0.02048777151312391,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs56111559_G_0,0.0,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs56111559_G_1,0.01819550171429539,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs56111559_G_2,0.03233353310611982,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs146764446_A_0,0.0,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs146764446_A_1,0.0008714902340303778,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs146764446_A_2,0.0015199330621623844,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs2609255_T_0,0.007098291784622625,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs2609255_T_1,0.013100673472383178,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs2609255_T_2,0.005408203968930208,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs2609260_T_0,0.10711872695879832,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs2609260_T_1,0.01614399113463396,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs2609260_T_2,0.0013606188895137576,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs756345_G_0,0.0,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs756345_G_1,0.00570525884584435,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs756345_G_2,0.02803432284825598,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs6532150_G_0,0.0,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs6532150_G_1,0.021258356583266358,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs6532150_G_2,0.0,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs144128391_T_0,0.0,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs144128391_T_1,0.021217126471805032,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs144128391_T_2,0.07801860203109628,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs148877274_T_0,0.0,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs148877274_T_1,0.0,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs148877274_T_2,0.0,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs145802912_A_0,0.0,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs145802912_A_1,0.0,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs145802912_A_2,0.0,2000
FILD or FILA ADJUDICATED,1,392429752,genomic,rs151036604_T_0,0.0,2000
