target_name,repeat,split_seed,model,feature,mean_abs_shap,n_shap_patients
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.3296950_C_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.3296950_C_1,3.003139228679533,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.3296950_C_2,5.3130743457859815,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.3324416_C_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.3324416_C_1,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.3324416_C_2,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.8017528_C_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.8017528_C_1,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.8017528_C_2,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.10227531_T_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.10227531_T_1,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.10227531_T_2,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.14589126_C_0,139.13001963223948,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.14589126_C_1,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.14589126_C_2,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.15427933_C_0,0.20852761991620875,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.15427933_C_1,21.551569427103082,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.15427933_C_2,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.19066231_C_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.19066231_C_1,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.19066231_C_2,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.19101605_A_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.19101605_A_1,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.19101605_A_2,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.22343297_C_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.22343297_C_1,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.22343297_C_2,73.95724147258927,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,rs3131520_C_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,rs3131520_C_1,0.5528260020019394,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,rs3131520_C_2,46.29610153012649,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.26718531_A_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.26718531_A_1,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.26718531_A_2,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.37000255_T_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.37000255_T_1,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.37000255_T_2,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.44877063_G_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.44877063_G_1,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.44877063_G_2,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.59392955_C_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.59392955_C_1,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.59392955_C_2,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.63381740_A_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.63381740_A_1,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.63381740_A_2,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.75135867_C_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.75135867_C_1,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.75135867_C_2,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,1-78956432-T-C_C_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,1-78956432-T-C_C_1,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,1-78956432-T-C_C_2,0.2682522180574323,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,rs55993474_A_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,rs55993474_A_1,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,rs55993474_A_2,13.867482927077543,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.81987651_G_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.81987651_G_1,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.81987651_G_2,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,rs2375892_T_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,rs2375892_T_1,0.6458767206188234,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,rs2375892_T_2,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,rs10881263_G_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,rs10881263_G_1,0.9906517599071729,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,rs10881263_G_2,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,rs11102362_G_0,0.3157002453013831,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,rs11102362_G_1,70.5057937135227,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,rs11102362_G_2,0.3993870724394983,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.114173409_G_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.114173409_G_1,11.031356209540927,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.114173409_G_2,3.7995657311524025,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.116317944_A_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.116317944_A_1,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.116317944_A_2,0.4925567496442587,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.116541575_G_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.116541575_G_1,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.116541575_G_2,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,rs16837903_G_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,rs16837903_G_1,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,rs16837903_G_2,1.3306910693668472,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.150870628_G_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.150870628_G_1,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.150870628_G_2,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.150999078_T_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.150999078_T_1,10.24918673496613,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.150999078_T_2,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,rs11264306_A_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,rs11264306_A_1,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,rs11264306_A_2,0.8633938388651033,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,rs7547997_G_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,rs7547997_G_1,67.80580380419345,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,rs7547997_G_2,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.158818206_T_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.158818206_T_1,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.158818206_T_2,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.182178160_C_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.182178160_C_1,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,JHU_1.182178160_C_2,18.280404949045877,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,rs699240_T_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,410321031,genomic,rs699240_T_1,0.7996136334598507,2000
