target_name,repeat,split_seed,model,feature,mean_abs_shap,n_shap_patients
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs3131520_C_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs3131520_C_1,0.19589018003403166,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs3131520_C_2,0.08399338094497613,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs55993474_A_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs55993474_A_1,0.0004041918053542232,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs55993474_A_2,0.00139643781571601,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs2375892_T_0,0.013517557659184885,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs2375892_T_1,0.014309129377311004,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs2375892_T_2,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs10881263_G_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs10881263_G_1,0.009135292431295865,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs10881263_G_2,0.13435186191923212,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs11102362_G_0,0.03997660790360491,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs11102362_G_1,0.001428736550397665,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs11102362_G_2,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs16837903_G_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs16837903_G_1,0.03600072673734876,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs16837903_G_2,0.01576226439662861,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs11264306_A_0,0.8446170788852178,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs11264306_A_1,0.49780077809012546,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs11264306_A_2,0.4444226043252536,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs7547997_G_0,0.0026888618257885303,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs7547997_G_1,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs7547997_G_2,0.00621829527966142,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs699240_T_0,0.3863876358982971,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs699240_T_1,0.003941783007125229,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs699240_T_2,0.008261203533522988,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs114064385_G_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs114064385_G_1,0.00073407293588353,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs114064385_G_2,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs55682827_C_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs55682827_C_1,0.004171803009256061,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs55682827_C_2,0.00683877870849427,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs17019820_A_0,0.007143710490199531,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs17019820_A_1,0.07560990235696363,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs17019820_A_2,0.009896984296196261,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs2577254_T_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs2577254_T_1,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs2577254_T_2,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs12710674_C_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs12710674_C_1,0.0003595963741532257,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs12710674_C_2,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs77998999_A_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs77998999_A_1,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs77998999_A_2,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs6736148_C_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs6736148_C_1,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs6736148_C_2,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs4672388_T_0,0.007009417084271334,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs4672388_T_1,0.00026252023074688517,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs4672388_T_2,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs1123573_A_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs1123573_A_1,0.0630338931994403,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs1123573_A_2,0.038407965671750914,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs17007563_C_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs17007563_C_1,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs17007563_C_2,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs12713927_G_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs12713927_G_1,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs12713927_G_2,0.023415909651312232,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs11680126_C_0,0.0,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs11680126_C_1,0.0003506070865157065,2000
NONFIBROTIC ILD ADJUDICATED,1,677550801,genomic,rs11680126_C_2,0.0,2000
