target_name,repeat,split_seed,model,feature,mean_abs_shap,n_shap_patients
FILD or FILA ADJUDICATED,1,439824836,genomic,rs3131520_C_0,0.0031495093581274777,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs3131520_C_1,0.0398608353927035,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs3131520_C_2,0.006917544431717627,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs55993474_A_0,0.0,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs55993474_A_1,0.008770920253212416,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs55993474_A_2,0.03277884306356867,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs2375892_T_0,0.006591800393577155,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs2375892_T_1,0.010016493909743414,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs2375892_T_2,0.020829035400352185,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs10881263_G_0,0.02580968949293618,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs10881263_G_1,0.07053224346885793,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs10881263_G_2,0.0,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs11102362_G_0,0.006044928249263998,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs11102362_G_1,0.04196383031408623,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs11102362_G_2,0.04278687468977334,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs16837903_G_0,0.0,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs16837903_G_1,0.07152609009413928,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs16837903_G_2,0.07387435631753755,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs11264306_A_0,0.0065589827722499746,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs11264306_A_1,0.006401672304794911,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs11264306_A_2,0.0031944900386675105,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs7547997_G_0,0.0,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs7547997_G_1,0.0023342155680309462,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs7547997_G_2,0.02243644613222935,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs699240_T_0,0.25562783285533863,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs699240_T_1,0.027842648325801897,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs699240_T_2,0.01894494949996413,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs114064385_G_0,0.0,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs114064385_G_1,0.0007887506339272888,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs114064385_G_2,0.0036973094993114895,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs55682827_C_0,0.0,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs55682827_C_1,0.043641003266009074,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs55682827_C_2,0.030917789584388154,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs17019820_A_0,0.018010273323463232,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs17019820_A_1,0.009224969388693362,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs17019820_A_2,0.009491295423300607,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs2577254_T_0,0.048061204950529526,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs2577254_T_1,0.008842091682820406,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs2577254_T_2,0.01340301363318853,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs12710674_C_0,0.0,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs12710674_C_1,0.0071404358509164975,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs12710674_C_2,0.003347809004202178,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs77998999_A_0,0.0,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs77998999_A_1,0.03223864311083075,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs77998999_A_2,0.015290371512079232,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs6736148_C_0,0.0,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs6736148_C_1,0.0029039234888080597,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs6736148_C_2,0.0006861882930221953,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs4672388_T_0,0.0,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs4672388_T_1,0.04753906659811039,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs4672388_T_2,0.0,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs1123573_A_0,0.14385016849947674,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs1123573_A_1,0.02585682152384401,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs1123573_A_2,0.00428684684767566,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs17007563_C_0,0.0,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs17007563_C_1,0.009756570391414757,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs17007563_C_2,0.009697685788970388,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs12713927_G_0,0.0,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs12713927_G_1,0.04461723165408736,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs12713927_G_2,0.014432678995693813,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs11680126_C_0,0.0033641551642967344,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs11680126_C_1,0.0,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs11680126_C_2,0.00874743391814012,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs1669778_T_0,0.0,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs1669778_T_1,0.001100838061986587,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs1669778_T_2,0.008327825362378583,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs1488496_C_0,0.0,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs1488496_C_1,0.035541089438385,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs1488496_C_2,0.11027607634703752,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs56387623_T_0,0.0018181511368582754,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs56387623_T_1,0.01268526044906011,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs56387623_T_2,0.030525387996555575,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs2361278_T_0,0.0,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs2361278_T_1,0.017658010927678443,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs2361278_T_2,0.0,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs79252367_G_0,0.0,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs79252367_G_1,0.021498988305402946,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs79252367_G_2,0.017138046239749755,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs1479945_C_0,0.0,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs1479945_C_1,0.00526491567399094,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs1479945_C_2,0.008264725935828996,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs1015097_A_0,0.008283021314390517,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs1015097_A_1,0.009277074603416051,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs1015097_A_2,0.0,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs4680134_C_0,0.013173231171544734,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs4680134_C_1,0.04513971395738548,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs4680134_C_2,0.009073122536345485,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs76160568_A_0,0.0,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs76160568_A_1,0.01292735347385892,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs76160568_A_2,0.031502873006847155,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs10776482_A_0,0.03672492632377906,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs10776482_A_1,0.04805642114356903,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs10776482_A_2,0.009407271432004163,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs56111559_G_0,0.012629177390555815,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs56111559_G_1,0.04389352892761143,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs56111559_G_2,0.02685816660818592,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs146764446_A_0,0.0,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs146764446_A_1,0.012417134508400268,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs146764446_A_2,0.013236928309221761,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs2609255_T_0,0.0007045464578971054,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs2609255_T_1,0.0,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs2609255_T_2,0.006954873795389392,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs2609260_T_0,0.0,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs2609260_T_1,0.008090485347236765,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs2609260_T_2,0.016086206855851794,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs756345_G_0,0.04488708063882446,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs756345_G_1,0.01695948225515846,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs756345_G_2,0.03682509995898902,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs6532150_G_0,0.0,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs6532150_G_1,0.02921158220406352,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs6532150_G_2,0.0020619879323925646,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs144128391_T_0,0.0,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs144128391_T_1,0.0,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs144128391_T_2,0.08021639107172997,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs148877274_T_0,0.0,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs148877274_T_1,0.0011973793847347715,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs148877274_T_2,0.0006042958241483777,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs145802912_A_0,0.0,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs145802912_A_1,0.0,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs145802912_A_2,0.0,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs151036604_T_0,0.0,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs151036604_T_1,0.0005502189694086488,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs151036604_T_2,0.0,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs1422506_G_0,0.017626507516470307,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs1422506_G_1,0.04079288575425102,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs1422506_G_2,0.11200436214496377,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs34625679_T_0,0.0,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs34625679_T_1,0.019288307927900435,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs34625679_T_2,0.014480463918393863,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs7730878_A_0,0.014192141282669438,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs7730878_A_1,0.02528237040933546,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs7730878_A_2,0.020638074513031623,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs7725218_G_0,0.005474530523512922,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs7725218_G_1,0.007396091663503426,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs7725218_G_2,0.01613927233820214,2000
FILD or FILA ADJUDICATED,1,439824836,genomic,rs2736100_A_0,0.025611012642487257,2000
